DEPT,GR,RHOB,DT,ILD,SP,CALD,DRHO
1937.0,125.61,2.53,89.28,8.79,-15.76,8.08,0.01
1937.5,112.11,2.53,89.75,8.97,-16.3,8.08,0.02
1938.0,102.23,2.55,90.1,9.16,-17.14,8.08,0.03
1938.5,112.94,2.55,89.72,9.37,-18.59,8.08,0.04
1939.0,119.54,2.54,89.03,9.55,-20.52,8.08,0.04
1939.5,106.68,2.52,88.09,9.65,-22.54,8.08,0.03
1940.0,90.03,2.53,87.2,9.59,-24.41,8.08,0.03
1940.5,82.84,2.57,86.56,9.4,-26.08,8.07,0.02
1941.0,80.83,2.62,85.73,9.15,-27.72,8.08,0.01
1941.5,74.07,2.66,83.93,8.94,-28.99,8.08,0.0
1942.0,69.95,2.63,81.78,8.79,-29.65,8.08,-0.0
1942.5,71.76,2.58,80.37,8.71,-29.55,8.07,0.0
1943.0,74.97,2.53,80.05,8.65,-28.9,8.07,0.01
1943.5,84.86,2.5,81.65,8.62,-27.84,8.07,0.01
1944.0,96.29,2.5,84.25,8.65,-26.45,8.08,0.01
1944.5,99.28,2.51,86.09,8.73,-24.78,8.08,0.01
1945.0,96.72,2.52,86.93,8.84,-23.33,8.08,0.01
1945.5,99.44,2.52,87.45,8.95,-22.42,8.07,0.0
1946.0,105.81,2.52,88.69,9.03,-22.1,8.07,0.0
1946.5,104.45,2.51,90.41,9.09,-22.36,8.07,0.0
1947.0,99.39,2.51,90.8,9.1,-22.74,8.07,0.0
1947.5,95.57,2.51,90.36,9.07,-22.61,8.07,0.01
1948.0,97.09,2.51,89.96,9.02,-21.9,8.08,0.02
1948.5,102.02,2.51,89.41,8.95,-20.97,8.07,0.02
1949.0,105.53,2.52,88.89,8.94,-20.22,8.07,0.03
1949.5,110.41,2.55,88.68,8.96,-19.83,8.07,0.04
1950.0,113.9,2.56,88.64,9.02,-19.77,8.07,0.04
1950.5,113.09,2.55,88.67,9.09,-19.91,8.07,0.03
1951.0,112.17,2.54,89.91,9.16,-20.2,8.08,0.02
1951.5,109.35,2.53,92.65,9.21,-20.65,8.08,0.01
1952.0,102.08,2.54,93.68,9.23,-21.04,8.08,0.02
1952.5,99.47,2.57,92.95,9.23,-21.26,8.08,0.01
1953.0,98.12,2.6,90.74,9.23,-21.46,8.08,0.0
1953.5,93.32,2.6,87.89,9.25,-21.42,8.07,-0.0
1954.0,93.71,2.57,87.26,9.3,-21.12,8.07,-0.0
1954.5,99.89,2.55,86.7,9.42,-20.77,8.08,0.0
1955.0,108.45,2.55,85.93,9.51,-20.62,8.08,0.02
1955.5,109.52,2.56,85.7,9.56,-20.9,8.08,0.03
1956.0,103.77,2.55,85.83,9.5,-21.41,8.07,0.03
1956.5,100.5,2.55,85.97,9.42,-21.7,8.09,0.02
1957.0,98.35,2.58,85.49,9.38,-21.6,8.1,0.01
1957.5,94.83,2.61,83.9,9.37,-21.09,8.1,0.01
1958.0,97.72,2.62,81.5,9.38,-20.28,8.1,0.01
1958.5,105.4,2.6,80.65,9.41,-19.35,8.1,0.01
1959.0,109.97,2.58,81.89,9.35,-18.63,8.1,0.02
1959.5,108.65,2.57,84.46,9.3,-18.3,8.1,0.01
1960.0,108.56,2.56,88.07,9.25,-18.16,8.1,0.01
1960.5,108.96,2.56,90.12,9.21,-18.04,8.1,0.01
1961.0,108.33,2.56,89.81,9.19,-17.93,8.1,0.01
1961.5,110.03,2.56,90.17,9.2,-17.79,8.1,0.02
1962.0,110.94,2.56,90.22,9.24,-17.7,8.1,0.01
1962.5,108.18,2.56,89.22,9.29,-17.89,8.1,0.01
1963.0,108.13,2.56,88.33,9.33,-18.35,8.1,0.01
1963.5,113.21,2.57,87.52,9.37,-19.21,8.1,0.0
1964.0,105.68,2.59,86.73,9.42,-20.7,8.1,-0.0
1964.5,89.97,2.62,85.41,9.47,-22.36,8.1,-0.01
1965.0,83.6,2.62,83.6,9.52,-22.93,8.1,-0.0
1965.5,81.93,2.57,81.95,9.59,-22.41,8.11,0.01
1966.0,79.18,2.54,80.72,9.67,-21.76,8.1,0.02
1966.5,84.58,2.52,80.62,9.7,-21.53,8.11,0.03
1967.0,91.3,2.51,82.35,9.69,-21.64,8.11,0.03
1967.5,90.96,2.5,84.85,9.6,-21.78,8.11,0.04
1968.0,93.77,2.5,86.62,9.44,-21.88,8.11,0.04
1968.5,97.84,2.51,87.38,9.2,-21.94,8.1,0.04
1969.0,100.27,2.52,86.66,8.94,-21.82,8.11,0.03
1969.5,100.97,2.52,86.36,8.78,-21.45,8.11,0.03
1970.0,100.9,2.51,87.48,8.74,-20.97,8.11,0.02
1970.5,106.14,2.51,87.82,8.74,-20.55,8.11,0.01
1971.0,112.93,2.52,87.56,8.75,-20.21,8.1,0.02
1971.5,111.56,2.53,87.51,8.76,-19.9,8.1,0.02
1972.0,111.22,2.54,87.16,8.78,-19.67,8.1,0.02
1972.5,115.98,2.55,86.83,8.88,-19.63,8.11,0.02
1973.0,118.19,2.54,87.0,9.07,-19.81,8.1,0.01
1973.5,120.59,2.53,87.34,9.3,-20.11,8.1,0.0
1974.0,119.01,2.52,87.68,9.51,-20.41,8.11,-0.0
1974.5,114.81,2.52,87.68,9.65,-20.69,8.1,-0.0
1975.0,111.67,2.52,87.36,9.65,-20.98,8.1,-0.0
1975.5,109.4,2.53,87.16,9.55,-21.45,8.1,0.0
1976.0,106.05,2.56,86.98,9.42,-22.08,8.1,0.0
1976.5,98.71,2.6,86.69,9.28,-22.54,8.11,0.01
1977.0,91.95,2.61,85.97,9.19,-22.33,8.1,0.01
1977.5,92.72,2.58,84.41,9.12,-21.52,8.11,-0.0
1978.0,92.39,2.55,83.72,9.1,-20.5,8.11,-0.0
1978.5,94.44,2.55,84.02,9.1,-19.63,8.1,0.0
1979.0,103.78,2.55,84.71,9.13,-19.07,8.1,0.01
1979.5,113.78,2.55,85.62,9.2,-18.93,8.1,0.01
1980.0,117.03,2.55,86.01,9.3,-19.1,8.1,0.0
1980.5,112.04,2.55,86.41,9.35,-19.45,8.11,0.0
1981.0,104.86,2.57,86.75,9.41,-19.8,8.1,0.01
1981.5,94.59,2.57,86.69,9.43,-19.86,8.1,0.01
1982.0,91.63,2.56,86.12,9.45,-19.52,8.1,0.0
1982.5,98.33,2.56,84.56,9.46,-18.96,8.11,0.0
1983.0,105.2,2.55,83.38,9.44,-18.43,8.1,0.0
1983.5,109.76,2.55,83.55,9.36,-18.09,8.1,0.01
1984.0,105.74,2.55,84.74,9.29,-17.9,8.11,0.01
1984.5,104.41,2.57,86.3,9.23,-17.89,8.11,0.02
1985.0,107.57,2.58,86.88,9.21,-17.94,8.1,0.03
1985.5,108.77,2.58,86.79,9.21,-17.91,8.1,0.04
1986.0,111.72,2.57,86.8,9.23,-17.64,8.1,0.03
1986.5,111.87,2.55,86.79,9.26,-17.38,8.1,0.01
1987.0,109.94,2.54,86.98,9.26,-17.27,8.11,0.0
1987.5,113.46,2.53,87.16,9.24,-17.23,8.11,0.0
1988.0,117.62,2.54,87.36,9.22,-17.22,8.1,0.01
1988.5,118.97,2.55,87.68,9.2,-17.34,8.1,0.01
1989.0,119.31,2.55,87.71,9.2,-17.65,8.1,0.0
1989.5,121.7,2.53,87.54,9.21,-18.26,8.1,-0.01
1990.0,124.96,2.51,87.48,9.26,-19.39,8.1,-0.01
1990.5,121.16,2.51,86.96,9.31,-20.76,8.1,-0.01
1991.0,117.67,2.53,86.24,9.36,-22.11,8.1,-0.0
1991.5,117.95,2.55,85.87,9.41,-23.56,8.1,-0.0
1992.0,107.79,2.57,85.51,9.46,-24.91,8.1,-0.0
1992.5,92.3,2.58,85.65,9.49,-25.72,8.11,-0.0
1993.0,85.78,2.56,85.82,9.46,-26.0,8.11,-0.01
1993.5,87.9,2.53,85.33,9.39,-26.05,8.11,-0.01
1994.0,91.39,2.52,84.39,9.26,-26.06,8.11,-0.0
1994.5,95.16,2.51,82.92,9.11,-26.32,8.1,-0.0
1995.0,97.16,2.5,81.57,8.99,-27.13,8.15,-0.0
1995.5,95.89,2.49,81.37,8.88,-28.48,8.15,0.01
1996.0,94.19,2.49,81.45,8.78,-29.9,8.15,0.02
1996.5,86.63,2.48,80.24,8.69,-30.83,8.15,0.02
1997.0,84.91,2.47,79.66,8.6,-31.13,8.15,0.02
1997.5,85.73,2.47,80.04,8.54,-31.05,8.15,0.02
1998.0,81.26,2.47,80.52,8.53,-30.77,8.15,0.01
1998.5,79.26,2.48,81.34,8.55,-30.54,8.15,0.0
1999.0,81.08,2.49,83.0,8.56,-30.58,8.15,-0.0
1999.5,82.53,2.49,84.67,8.55,-30.82,8.15,-0.01
2000.0,84.98,2.5,86.04,8.49,-31.0,8.15,-0.0
2000.5,88.42,2.5,87.22,8.41,-31.0,8.15,0.0
2001.0,88.83,2.51,88.16,8.35,-31.13,8.15,0.0
2001.5,86.86,2.51,88.71,8.3,-31.66,8.15,0.01
2002.0,84.29,2.5,88.27,8.24,-32.34,8.15,0.01
2002.5,81.58,2.49,87.32,8.17,-32.44,8.15,0.0
2003.0,84.08,2.48,86.63,8.11,-31.83,8.15,-0.0
2003.5,86.45,2.48,85.93,8.11,-31.26,8.15,-0.01
2004.0,85.9,2.48,85.12,8.13,-31.09,8.15,-0.01
2004.5,83.09,2.49,84.5,8.18,-30.79,8.15,-0.0
2005.0,81.15,2.5,84.41,8.28,-30.03,8.15,0.0
2005.5,78.8,2.52,84.71,8.42,-29.07,8.15,0.0
2006.0,79.77,2.52,84.86,8.67,-28.25,8.15,-0.0
2006.5,81.13,2.52,84.7,9.07,-27.77,8.15,-0.0
2007.0,85.07,2.51,84.33,9.57,-27.68,8.15,-0.0
2007.5,88.89,2.52,83.95,10.06,-27.89,8.15,-0.0
2008.0,84.07,2.53,83.3,10.42,-28.09,8.15,-0.0
2008.5,73.25,2.55,81.92,10.61,-28.14,8.15,-0.01
2009.0,64.62,2.55,79.19,10.67,-28.15,8.15,-0.02
2009.5,61.41,2.55,75.79,10.64,-28.08,8.15,-0.02
2010.0,63.21,2.53,73.23,10.56,-27.95,8.15,-0.01
2010.5,73.39,2.51,71.96,10.38,-27.81,8.15,-0.01
2011.0,83.12,2.51,72.38,10.11,-27.74,8.15,-0.01
2011.5,87.93,2.52,74.89,9.74,-27.69,8.15,-0.0
2012.0,97.6,2.52,78.44,9.36,-27.57,8.15,0.0
2012.5,100.89,2.52,81.35,9.09,-27.67,8.15,0.0
2013.0,93.38,2.51,82.9,8.97,-28.04,8.15,0.0
2013.5,84.3,2.5,83.37,8.98,-28.63,8.15,-0.0
2014.0,83.92,2.5,83.58,9.0,-29.47,8.15,-0.0
2014.5,89.33,2.5,83.75,8.96,-30.38,8.15,-0.0
2015.0,90.33,2.5,83.58,8.75,-31.24,8.15,-0.0
2015.5,84.82,2.5,83.42,8.48,-32.27,8.15,-0.01
2016.0,83.63,2.49,83.38,8.11,-33.68,8.15,-0.01
2016.5,84.94,2.47,83.2,7.71,-35.33,8.15,-0.01
2017.0,81.52,2.45,82.83,7.35,-36.79,8.15,-0.01
2017.5,75.39,2.45,82.52,7.06,-37.82,8.15,-0.0
2018.0,71.97,2.45,82.58,6.8,-38.57,8.15,0.0
2018.5,77.82,2.45,83.63,6.57,-39.22,8.11,0.0
2019.0,81.85,2.44,84.98,6.41,-39.87,8.07,0.0
2019.5,78.82,2.45,85.38,6.33,-40.61,8.07,0.0
2020.0,79.07,2.43,85.06,6.38,-41.32,8.07,0.0
2020.5,77.91,2.42,84.55,6.51,-41.83,8.08,0.01
2021.0,73.1,2.41,84.01,6.73,-41.67,8.07,0.01
2021.5,69.21,2.4,83.97,6.97,-40.72,8.08,0.02
2022.0,69.96,2.41,83.9,7.21,-39.25,8.08,0.03
2022.5,75.57,2.44,83.38,7.38,-37.55,8.07,0.04
2023.0,79.38,2.48,82.65,7.5,-35.93,8.07,0.05
2023.5,83.87,2.5,81.9,7.56,-34.69,8.07,0.04
2024.0,90.08,2.51,81.22,7.62,-33.92,8.07,0.02
2024.5,92.64,2.5,81.03,7.67,-33.62,8.07,0.01
2025.0,89.23,2.5,81.54,7.67,-33.5,8.08,0.02
2025.5,81.04,2.49,82.1,7.64,-33.22,8.07,0.03
2026.0,81.84,2.5,82.85,7.63,-32.65,8.07,0.03
2026.5,89.06,2.49,83.7,7.63,-31.83,8.08,0.02
2027.0,96.31,2.49,83.9,7.71,-31.13,8.08,0.01
2027.5,97.14,2.49,83.58,7.86,-30.92,8.08,0.01
2028.0,91.02,2.47,83.27,8.06,-31.15,8.08,0.01
2028.5,85.52,2.45,83.28,8.26,-31.37,8.07,0.01
2029.0,80.95,2.46,83.95,8.43,-31.19,8.07,0.01
2029.5,81.51,2.51,84.43,8.55,-30.65,8.08,0.0
2030.0,83.35,2.59,84.08,8.62,-30.06,8.08,0.0
2030.5,78.98,2.65,83.22,8.63,-29.7,8.08,-0.0
2031.0,77.31,2.63,82.28,8.6,-29.74,8.07,-0.0
2031.5,82.25,2.56,81.61,8.48,-30.73,8.08,-0.0
2032.0,87.65,2.49,81.41,8.3,-32.76,8.08,0.01
2032.5,91.65,2.46,82.12,8.03,-35.03,8.07,0.02
2033.0,89.59,2.46,82.81,7.73,-36.85,8.07,0.04
2033.5,83.3,2.48,83.42,7.43,-38.1,8.07,0.05
2034.0,78.42,2.5,84.13,7.15,-38.9,8.07,0.04
2034.5,77.51,2.5,84.7,6.9,-39.57,8.07,0.03
2035.0,80.15,2.48,85.01,6.67,-40.34,8.08,0.02
2035.5,79.78,2.46,84.87,6.46,-41.3,8.08,0.03
2036.0,74.18,2.44,84.16,6.29,-42.4,8.08,0.04
2036.5,68.11,2.42,83.84,6.17,-43.61,8.07,0.04
2037.0,61.68,2.4,83.81,6.09,-44.9,8.07,0.04
2037.5,56.87,2.4,84.18,6.04,-46.09,8.07,0.04
2038.0,55.41,2.41,84.66,5.99,-46.85,8.07,0.04
2038.5,58.68,2.43,84.68,5.96,-47.16,8.07,0.04
2039.0,61.85,2.45,84.33,5.94,-47.21,8.08,0.05
2039.5,57.21,2.48,83.93,5.95,-47.07,8.11,0.06
2040.0,48.11,2.48,83.18,6.0,-46.62,8.15,0.05
2040.5,46.56,2.47,82.15,6.06,-45.62,8.22,0.05
2041.0,55.45,2.47,81.62,6.15,-44.02,8.22,0.05
2041.5,63.73,2.48,81.95,6.28,-42.07,8.23,0.05
2042.0,66.04,2.47,82.67,6.48,-40.19,8.22,0.04
2042.5,70.19,2.45,83.56,6.76,-38.73,8.23,0.02
2043.0,73.54,2.45,84.3,7.06,-37.46,8.23,0.02
2043.5,71.02,2.45,84.53,7.47,-35.97,8.23,0.02
2044.0,70.65,2.48,84.95,7.92,-34.04,8.23,0.01
2044.5,74.93,2.51,85.61,8.32,-31.75,8.22,0.01
2045.0,83.19,2.54,85.88,8.65,-29.85,8.22,0.0
2045.5,92.15,2.56,85.0,8.92,-28.89,8.23,0.0
2046.0,92.95,2.55,83.26,9.08,-28.96,8.23,0.01
2046.5,85.06,2.54,82.02,9.06,-29.77,8.23,0.01
2047.0,77.32,2.52,81.63,8.93,-30.7,8.23,0.02
2047.5,71.21,2.49,82.13,8.75,-31.15,8.22,0.01
2048.0,66.67,2.49,82.97,8.64,-30.94,8.23,0.0
2048.5,67.7,2.5,83.36,8.63,-30.23,8.23,0.0
2049.0,73.37,2.5,83.45,8.71,-29.08,8.22,0.01
2049.5,81.57,2.52,83.81,8.88,-27.42,8.22,0.02
2050.0,91.25,2.54,84.52,9.1,-25.53,8.22,0.02
2050.5,101.28,2.54,85.01,9.37,-23.98,8.22,0.02
2051.0,109.88,2.53,85.03,9.69,-22.96,8.22,0.0
2051.5,115.63,2.54,84.36,10.0,-22.34,8.23,0.0
2052.0,119.57,2.54,83.85,10.24,-21.97,8.23,0.0
2052.5,122.46,2.54,84.0,10.36,-21.76,8.23,-0.0
2053.0,116.66,2.55,84.31,10.35,-21.79,8.23,0.0
2053.5,106.65,2.55,84.45,10.27,-22.02,8.23,0.0
2054.0,104.08,2.55,83.95,10.19,-22.43,8.23,0.0
2054.5,105.41,2.55,83.28,10.13,-23.28,8.23,-0.0
2055.0,100.19,2.52,83.2,10.1,-24.48,8.19,-0.01
2055.5,92.49,2.5,83.0,10.09,-25.48,8.15,-0.01
2056.0,88.45,2.5,82.53,10.09,-25.75,8.13,-0.0
2056.5,90.0,2.52,82.7,10.1,-25.48,8.1,0.0
2057.0,93.9,2.53,83.18,10.13,-25.06,8.1,0.01
2057.5,97.05,2.53,83.4,10.15,-24.63,8.1,0.02
2058.0,98.97,2.53,83.6,10.18,-24.32,8.1,0.02
2058.5,102.32,2.53,83.93,10.21,-24.15,8.1,0.02
2059.0,107.27,2.53,83.93,10.21,-24.01,8.1,0.01
2059.5,103.71,2.53,83.63,10.22,-23.92,8.1,0.01
2060.0,101.4,2.53,83.65,10.16,-23.88,8.1,0.01
2060.5,107.63,2.54,84.15,10.08,-23.9,8.1,0.01
2061.0,110.48,2.53,84.68,9.98,-24.16,8.1,0.0
2061.5,105.45,2.52,84.88,9.91,-24.7,8.1,0.0
2062.0,94.79,2.52,84.88,9.9,-25.31,8.1,0.0
2062.5,82.48,2.51,84.7,9.93,-25.71,8.1,0.01
2063.0,75.86,2.51,84.38,10.02,-25.48,8.1,0.02
2063.5,79.6,2.51,84.41,10.15,-24.69,8.1,0.01
2064.0,88.86,2.52,85.0,10.28,-23.84,8.1,0.01
2064.5,95.28,2.53,86.33,10.39,-23.06,8.1,0.0
2065.0,93.72,2.54,88.52,10.44,-22.64,8.1,0.01
2065.5,86.9,2.54,89.78,10.49,-22.67,8.1,0.01
2066.0,86.41,2.55,88.8,10.51,-23.35,8.1,0.02
2066.5,87.99,2.56,87.61,10.51,-24.63,8.1,0.03
2067.0,83.9,2.57,86.94,10.48,-25.9,8.1,0.03
2067.5,83.7,2.56,86.56,10.43,-26.51,8.1,0.03
2068.0,84.73,2.54,86.12,10.36,-26.38,8.1,0.02
2068.5,87.14,2.52,85.62,10.3,-25.97,8.1,0.01
2069.0,93.64,2.51,85.12,10.24,-25.59,8.11,0.01
2069.5,99.45,2.51,85.65,10.18,-25.48,8.1,0.0
2070.0,100.04,2.51,86.97,10.12,-25.65,8.1,0.0
2070.5,95.58,2.52,88.36,10.06,-26.08,8.1,0.01
2071.0,90.9,2.51,89.55,10.0,-26.78,8.1,0.02
2071.5,87.87,2.51,89.92,9.94,-27.55,8.1,0.02
2072.0,87.21,2.5,89.52,9.9,-28.12,8.1,0.02
2072.5,91.74,2.49,89.12,9.89,-28.29,8.1,0.01
2073.0,92.78,2.47,88.87,9.93,-27.92,8.1,0.0
2073.5,93.02,2.47,88.73,10.0,-26.88,8.1,0.0
2074.0,99.56,2.48,88.29,10.11,-25.26,8.1,0.01
2074.5,100.08,2.49,87.2,10.22,-23.62,8.1,0.01
2075.0,96.18,2.49,86.59,10.33,-22.21,8.1,0.02
2075.5,97.22,2.49,86.38,10.44,-21.13,8.1,0.02
2076.0,99.22,2.49,85.76,10.51,-20.55,8.1,0.03
2076.5,100.47,2.51,85.19,10.53,-20.48,8.11,0.05
2077.0,101.31,2.53,85.29,10.52,-20.71,8.1,0.07
2077.5,105.07,2.54,85.62,10.49,-21.0,8.1,0.06
2078.0,108.76,2.55,85.46,10.47,-21.29,8.1,0.06
2078.5,101.58,2.55,85.55,10.46,-21.5,8.1,0.05
2079.0,96.07,2.54,86.01,10.47,-21.6,8.1,0.04
2079.5,96.14,2.53,86.55,10.49,-21.72,8.1,0.03
2080.0,93.06,2.53,86.54,10.52,-21.77,8.1,0.02
2080.5,92.6,2.52,86.2,10.58,-21.7,8.1,0.02
2081.0,97.16,2.53,85.68,10.64,-21.63,8.1,0.02
2081.5,102.06,2.54,85.35,10.71,-21.62,8.1,0.02
2082.0,103.09,2.55,85.63,10.76,-21.62,8.11,0.02
2082.5,103.74,2.56,85.78,10.78,-21.67,8.1,0.01
2083.0,106.09,2.55,85.33,10.74,-21.96,8.1,0.0
2083.5,107.46,2.55,85.38,10.67,-22.55,8.1,-0.0
2084.0,107.24,2.55,86.16,10.6,-23.32,8.1,-0.0
2084.5,106.98,2.55,86.48,10.54,-24.22,8.1,-0.0
2085.0,105.48,2.55,85.76,10.46,-25.22,8.1,0.01
2085.5,102.4,2.56,84.5,10.32,-26.08,8.1,0.01
2086.0,97.3,2.55,82.9,10.17,-26.61,8.1,0.01
2086.5,91.39,2.55,81.8,10.05,-26.77,8.1,0.01
2087.0,92.03,2.54,81.52,10.03,-26.65,8.1,0.0
2087.5,95.1,2.54,81.13,10.09,-26.64,8.1,0.0
2088.0,92.81,2.53,80.62,10.21,-27.06,8.1,0.0
2088.5,90.41,2.54,80.42,10.38,-27.98,8.1,0.01
2089.0,89.41,2.55,80.42,10.51,-29.37,8.1,0.01
2089.5,84.59,2.53,80.5,10.59,-31.23,8.1,0.02
2090.0,70.32,2.5,80.04,10.63,-33.48,8.1,0.02
2090.5,50.46,2.5,78.11,10.67,-35.42,8.1,0.05
2091.0,34.31,2.51,75.9,10.74,-36.52,8.1,0.07
2091.5,28.89,2.51,74.11,10.81,-36.4,8.17,0.06
2092.0,32.53,2.49,72.53,10.81,-35.04,8.25,0.04
2092.5,45.48,2.48,71.96,10.76,-32.98,8.33,0.03
2093.0,64.78,2.49,70.9,10.65,-30.98,8.33,0.03
2093.5,83.55,2.5,71.63,10.53,-29.41,8.33,0.03
2094.0,97.23,2.51,80.43,10.42,-28.39,8.33,0.02
2094.5,100.86,2.52,97.18,10.3,-27.97,8.33,0.01
2095.0,96.54,2.53,107.82,10.23,-27.94,8.33,0.01
2095.5,93.79,2.53,110.48,10.15,-27.97,8.33,0.01
2096.0,94.38,2.52,104.44,10.1,-27.92,8.33,0.01
2096.5,94.42,2.52,91.07,10.07,-27.59,8.33,0.01
2097.0,96.0,2.53,84.03,10.06,-27.0,8.33,0.01
2097.5,102.06,2.53,82.66,10.05,-26.45,8.33,0.0
2098.0,107.55,2.54,83.14,10.03,-26.26,8.33,0.0
2098.5,106.69,2.55,86.09,10.0,-26.61,8.33,0.0
2099.0,103.83,2.55,95.59,9.93,-27.33,8.33,-0.0
2099.5,104.93,2.54,108.48,9.83,-28.11,8.33,-0.0
2100.0,101.75,2.53,114.13,9.73,-28.79,8.33,0.0
2100.5,95.31,2.53,114.09,9.66,-29.32,8.33,0.01
2101.0,90.38,2.51,107.53,9.63,-29.86,8.33,0.01
2101.5,89.02,2.5,93.99,9.64,-30.26,8.33,0.01
2102.0,92.48,2.5,87.14,9.66,-30.19,8.33,0.0
2102.5,96.84,2.51,86.26,9.67,-29.96,8.33,0.01
2103.0,99.13,2.52,86.24,9.67,-29.72,8.33,0.01
2103.5,94.72,2.54,86.58,9.66,-29.38,8.33,0.02
2104.0,93.3,2.56,86.59,9.69,-28.95,8.33,0.02
2104.5,100.32,2.57,86.63,9.76,-28.69,8.33,0.02
2105.0,105.7,2.57,86.96,9.87,-28.95,8.33,0.01
2105.5,103.96,2.55,87.13,9.97,-29.59,8.33,-0.0
2106.0,97.89,2.53,87.13,9.96,-29.89,8.33,-0.0
2106.5,97.02,2.54,86.93,9.85,-29.85,8.33,-0.0
2107.0,103.03,2.55,86.34,9.67,-29.96,8.33,-0.0
2107.5,103.77,2.55,85.32,9.53,-30.73,8.33,-0.01
2108.0,94.23,2.53,84.36,9.4,-32.15,8.33,-0.01
2108.5,91.2,2.5,83.94,9.34,-33.47,8.33,-0.01
2109.0,99.78,2.48,82.96,9.29,-33.63,8.33,-0.0
2109.5,103.79,2.48,81.77,9.28,-32.17,8.33,0.0
2110.0,102.37,2.51,80.85,9.37,-29.59,8.33,0.0
2110.5,99.98,2.53,80.77,9.58,-26.84,8.33,0.0
2111.0,95.46,2.55,81.98,9.96,-24.64,8.33,-0.0
2111.5,94.12,2.56,84.07,10.44,-23.15,8.33,-0.0
2112.0,101.83,2.56,85.38,10.83,-22.09,8.37,-0.0
2112.5,109.6,2.56,85.99,10.91,-21.39,8.37,0.0
2113.0,114.37,2.56,86.37,10.59,-21.32,8.38,0.0
2113.5,117.56,2.56,86.24,9.97,-21.58,8.4,0.0
2114.0,115.87,2.53,86.38,9.26,-21.87,8.43,0.0
2114.5,113.43,2.46,86.23,8.74,-22.12,8.45,0.0
2115.0,115.2,2.35,84.59,8.35,-22.38,8.7,0.02
2115.5,118.73,2.31,82.25,8.07,-22.74,8.67,0.08
2116.0,116.4,2.34,82.25,7.93,-22.98,8.63,0.15
2116.5,103.85,2.28,86.02,7.89,-23.05,8.82,0.12
2117.0,86.42,2.16,90.3,7.85,-23.17,8.82,0.12
2117.5,76.98,2.17,95.04,7.83,-23.5,8.38,0.21
2118.0,83.86,2.26,98.93,7.75,-24.13,8.39,0.24
2118.5,96.94,2.32,99.86,7.48,-24.9,8.41,0.15
2119.0,112.94,2.4,96.42,7.12,-25.41,8.45,0.08
2119.5,121.08,2.45,91.55,6.73,-25.52,8.45,0.05
2120.0,113.47,2.4,92.55,6.37,-25.32,8.45,0.03
2120.5,111.0,2.25,109.69,6.11,-24.5,8.45,0.01
2121.0,122.37,2.12,132.69,5.85,-23.03,8.49,0.04
2121.5,133.81,2.09,140.73,5.53,-21.66,8.53,0.13
2122.0,138.7,2.17,139.71,5.17,-20.93,8.53,0.27
2122.5,126.96,2.29,137.97,4.88,-20.77,8.53,0.38
2123.0,109.43,2.31,135.42,4.73,-20.88,9.56,0.36
2123.5,103.47,2.12,140.31,4.72,-20.89,9.58,0.22
2124.0,107.51,1.82,154.23,4.78,-20.6,9.6,0.08
2124.5,119.46,1.64,161.08,4.83,-20.55,9.7,0.04
2125.0,132.73,1.68,158.21,4.8,-21.11,8.79,0.05
2125.5,131.35,1.85,146.2,4.72,-21.97,8.25,0.06
2126.0,119.55,2.09,130.2,4.65,-22.6,8.18,0.09
2126.5,115.37,2.3,126.35,4.66,-22.91,8.15,0.13
2127.0,111.67,2.43,133.81,4.77,-22.96,8.15,0.13
2127.5,105.21,2.51,138.52,4.97,-22.71,8.15,0.11
2128.0,98.97,2.54,131.16,5.22,-22.2,8.15,0.08
2128.5,93.23,2.54,115.84,5.45,-21.51,8.15,0.04
2129.0,86.11,2.51,106.18,5.66,-20.84,8.15,0.01
2129.5,79.33,2.5,104.79,5.89,-20.42,8.15,0.0
2130.0,74.1,2.49,105.45,6.13,-20.3,8.15,-0.0
2130.5,68.11,2.49,104.53,6.37,-20.33,8.15,0.0
2131.0,63.03,2.49,103.96,6.58,-20.38,8.15,0.01
2131.5,65.5,2.5,104.44,6.78,-20.36,8.15,0.01
2132.0,74.23,2.52,101.44,6.95,-20.23,8.15,0.01
2132.5,77.32,2.53,98.76,7.12,-20.08,8.15,0.0
2133.0,72.02,2.55,99.21,7.39,-20.01,8.15,-0.0
2133.5,67.44,2.56,98.55,7.76,-20.06,8.24,-0.01
2134.0,73.92,2.54,91.81,8.19,-20.22,8.33,-0.01
2134.5,88.12,2.47,82.77,8.66,-20.53,8.33,-0.01
2135.0,100.5,2.34,83.23,9.15,-20.85,8.43,-0.01
2135.5,113.48,2.18,84.6,9.5,-21.05,8.53,0.0
2136.0,128.79,2.08,83.21,9.45,-21.24,8.62,0.05
2136.5,129.67,2.14,83.17,8.93,-21.7,8.62,0.13
2137.0,116.66,2.24,84.72,8.16,-22.52,8.62,0.19
2137.5,104.42,2.31,89.77,7.47,-23.16,8.62,0.21
2138.0,102.65,2.37,99.41,6.81,-23.45,8.62,0.25
2138.5,104.34,2.44,106.35,6.2,-23.48,8.62,0.29
2139.0,105.82,2.51,112.36,5.64,-23.59,8.55,0.28
2139.5,110.0,2.56,115.12,5.19,-23.67,8.55,0.24
2140.0,110.98,2.57,109.51,4.87,-23.54,8.53,0.19
2140.5,105.62,2.55,105.82,4.73,-23.25,8.53,0.15
